1.879809988086471595e+00,1.983660309919055287e-01,3.791739334539043327e+00,-1.034656292715601111e+00
2.863631756244144455e+00,-2.108443848822035172e+00,2.865507427653754213e+00,1.156116308888344379e+00
-1.159151019754849798e+00,-3.436855068170492800e+00,1.418329856891964447e+00,-1.763841101643283560e+00
3.356049438019135245e-01,-2.759290165189933752e+00,5.318755389487603846e-01,-1.552573925662276588e+00
-6.686477630957435858e-01,-4.592388514701953639e+00,-3.727400032721053247e-01,-1.662828833973406084e+00
2.833748156246766570e+00,-2.113065806049110762e+00,2.938840989274963178e+00,1.760413232126926575e+00
1.733267815423358726e+00,-1.211098853656838115e+00,2.173080287548253775e+00,-3.627661101871687555e-01
6.155431045924939504e-01,-4.352364740553735345e+00,1.325913443547071191e+00,-2.466387268559040447e-01
1.615199012179005855e+00,-3.814580780276193295e-01,3.493316046600864588e+00,-1.251628173408922962e-01
1.677960085078422203e+00,-1.653809873273458741e+00,2.281664899263738722e+00,-8.374602209945430920e-01
2.346448624668107552e+00,-1.542585144429649446e+00,2.140225627271610254e+00,2.165751286474477677e-01
-1.757734625587231037e+00,-4.039841069995748768e+00,5.289938104634204219e-01,-2.980119063222552711e+00
5.104076561157853575e+00,2.217756033117614933e-01,3.832792387358016306e+00,2.384869729271822614e+00
-1.370848375852327550e+00,-5.401253092975290215e+00,-8.670803257550963039e-02,-1.991141739620263751e+00
6.760713826366665513e-01,-1.581069077599196460e+00,1.339831315558365432e+00,-1.958491992717611652e+00
9.890375405567574107e-01,-3.090807979836880826e+00,1.429098742777068942e+00,-2.547724771098880403e-02
2.995740925374660302e-01,-1.987761980202705114e+00,9.839862007828142909e-01,-1.235622825340876973e+00
2.442082358277986032e-02,-3.988440287045082133e+00,1.629007661341268065e+00,-8.279595033457671782e-01
2.634325270731271207e+00,-9.043081612668362190e-01,2.865488311696509527e+00,1.361386951736843764e+00
1.615293019105949135e+00,-8.875927168829838010e-01,2.256613839003938971e+00,-3.327359175094311006e-01
8.075083653175697540e-01,-2.474681412144924320e+00,1.664714330093028272e+00,-6.357633133928628499e-01
2.253085574208324893e+00,-8.849631328574143474e-01,2.739207335410700939e+00,1.086363774567967733e-01
-2.559287327849191218e-01,-1.847901748275394551e-01,9.119340959670255709e-01,-2.458623831124915782e+00
8.693011746799067518e-02,-1.099148692802919713e+00,1.162324618546968225e+00,-2.223868332119686819e+00
-1.725389148787656035e+00,-7.955097679468221550e-01,-6.644206049182463936e-01,-3.696790947636054536e+00
1.044156671585875662e+00,-9.190188497932572087e-01,2.008079544816602446e+00,-1.979745222260242965e+00
8.468357661046999052e-02,-6.459851426375895489e-03,6.692039662888120688e-01,-2.865692457144287886e+00
2.022897447697674378e-01,7.399854660764759728e-02,-2.641035860183991169e-01,-4.042878427794033058e+00
-3.429316691328588851e-01,-7.420990167582963704e-01,9.192500072444306225e-01,-2.527590034386684614e+00
1.663673983019366975e-01,2.969346217415911870e-01,1.541777760317703416e+00,-1.994842291174742099e+00
1.265415657161261254e-01,-1.235874218736372043e+00,9.173093642337342146e-01,-2.454968470605466191e+00
1.052418698654960405e+00,-6.068934076785645892e-01,1.732527628813233633e+00,-1.978233256339413604e+00
1.288339162160518470e+00,6.830862060357416610e-01,2.399449872921813220e+00,-1.545343488480435123e+00
-5.488040774349389750e-03,1.220401854091512694e+00,3.563360168245301107e+00,5.186297811000448732e-01
9.025030149020789594e-01,-7.861878909074098143e-01,2.041332839908880814e+00,-1.645094579084802611e+00
3.299145991482222429e-01,-2.352392288228108974e-01,1.597345444172369122e+00,-1.925241803998404722e+00
-3.615137936930745699e-02,3.419796319973116838e-01,7.110685100823062044e-01,-2.601312505697375599e+00
4.911593910187944667e-01,-7.209464726201287865e-01,1.849332393187161028e+00,-1.793444666138273469e+00
-4.589348494412726076e-03,-3.415506381148066262e-01,1.363991506990917202e+00,-2.113812617889425205e+00
4.154963275453648630e-01,-8.967971069933831085e-01,2.233926987440044698e+00,-1.085180678767412754e+00
7.658903039505873256e-01,-3.619153424244850314e-01,1.985097129566279595e+00,-2.208930701645298811e+00
7.506952009661654879e-02,-7.172365353682328415e-01,9.590148339376705078e-01,-2.664889144353249861e+00
2.389079717103891332e-01,-5.404068487548427391e-02,3.976933986969948265e-01,-3.266976948155981830e+00
-1.738257741947147439e+00,-1.407595481945027815e+00,-7.167657035045800207e-01,-3.476354144734571605e+00
-6.587306986313666846e-01,-1.087141046114124654e+00,7.505396134345483361e-01,-2.478587322639967283e+00
-1.572345174924423272e-01,-5.109971556172789864e-01,8.441202291981847461e-01,-2.599910546352065310e+00
3.237352077419545227e-01,1.691806697644643864e-01,2.268926101760125658e+00,-6.631020286426749788e-01
4.967324801778946197e-01,-4.866226634560506525e-01,1.998109342545699274e+00,-1.338756825976076481e+00
1.838726541679176707e+00,2.628700253753307181e-01,3.279758039830177996e+00,-2.531565041089991475e-01
1.284778828885533963e+00,4.893466278387039181e-01,2.650395164531245129e+00,-8.717679618056644042e-01
-7.796720432534598455e-02,-5.804256846955886395e-01,2.095913476248961516e+00,-1.162365342060527551e+00
4.430739166353963032e-01,-1.121742337306796955e+00,1.009160279575520569e+00,-2.367171679224384206e+00
-1.550902854367507189e+00,-1.725766615163790041e+00,-3.428281900060614618e-03,-3.167093059482898099e+00
1.193267920686491568e+00,-3.225365522844743094e-01,2.532375917847736524e+00,-1.640481856612870715e+00
8.913627699549003802e-01,-1.033811213424141506e+00,1.985552578231197796e+00,-1.927076919575147373e+00
-1.016575591704334203e+00,-1.481677160901419654e+00,-5.746101348754057980e-01,-3.825997389314982566e+00
5.640871004697378677e-01,2.457953640682576935e-01,1.222854278633866976e+00,-2.289431873973851506e+00
1.254940082475903274e-01,-3.679283500671540752e-01,5.434627400739161507e-01,-3.138063479243764498e+00
7.275091372599341577e-01,-8.317690656576841590e-01,9.379888164728453770e-01,-2.678978923607349127e+00
-8.508191488847782757e-01,8.326596101670208361e-02,7.558098145797675915e-01,-1.952917937894881106e+00
4.378789461419748674e-01,-4.765502027311102617e-01,1.815362414125614166e+00,-1.497205930763127135e+00
9.554380910495698931e-01,-9.151831578937130729e-01,1.979759176920688368e+00,-1.611320538402574165e+00
